,Identificador,SMILES,Nombre,EGFR,MAPK1,SRC,STAT3,mean,BBB,Targets,peso_molecular,logP,donadores_H,aceptores_H,violaciones
7688,CNP0300874.1,CC1(C)C(=O)CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@H]6[C@@H](C[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12)OC(=O)[C@]61CO1,Ochraceolide B,0.9230124,0.91383606,0.17,0.0611395833439769,0.5169970108359943,0.08,EGFR MAPK1,468.67800000000045,5.961200000000007,0.0,4.0,1.0
7701,CNP0149943.2,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3,Penasterone,0.9059143,0.9536593,0.15,0.1447713443135156,0.5385862360783789,0.09,EGFR MAPK1,454.6950000000004,7.752000000000009,1.0,2.0,1.0
7702,CNP0294449.6,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1C[C@H]3O)[C@@H](C)C(=O)O,,0.93467027,0.94038,0.295,0.0680113004901512,0.5595153926225378,0.045,EGFR MAPK1,470.65000000000026,5.367600000000006,2.0,4.0,1.0
7710,CNP0237904.7,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,Masticadienonic acid,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.735,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
7711,CNP0260926.2,CC(C)=C[C@H](O)C[C@H](C)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@H]3O,,0.9098941,0.91956234,0.265,0.0560944010977141,0.5376377102744285,0.1133333333333333,EGFR MAPK1,456.7110000000003,6.628900000000008,2.0,3.0,1.0
7718,CNP0479784.1,C=C1/C=C\[C@H](C(C)(C)O)CC[C@@]2(C)OC3=C(C=O)C(O)=C(C=O)C(O)=C3[C@H](CC(C)C)[C@@H]2CC1,"(1~{R},9~{R},10~{S},14~{Z},16~{R})-5,7-dihydroxy-16-(1-hydroxy-1-methyl-ethyl)-9-isobutyl-1-methyl-13-methylene-2-oxatricyclo[8.8.0.0^{3,8}]octadeca-3,5,7,14-tetraene-4,6-dicarbaldehyde",0.93707687,0.92518824,0.25,0.0382311034723065,0.5376240533680766,0.01,EGFR MAPK1,470.6060000000003,5.693300000000006,3.0,6.0,1.0
7758,CNP0081151.1,CC[C@H](OC)[C@@H](C)[C@H]1O[C@]1(C)C[C@H](C)/C=C/C=C(\C)[C@H]1O[C@@H](CC(=O)O)CC[C@@H]1C,18-Deoxyherboxidiene,0.9347983,0.91714054,0.252,0.0206643521646941,0.5311507980411735,0.0,EGFR MAPK1,422.6060000000002,5.3921000000000054,1.0,4.0,1.0
7961,CNP0228697.1,C/C1=C/CC[C@]2(C)OC3=C(C=O)C(O)=C(C=O)C(O)=C3[C@@H](CC(C)C)[C@H]2[C@H]2[C@@H](CC1)C2(C)C,"(1~{S},2~{R},4~{R},7~{Z},11~{S},19~{S})-15,17-dihydroxy-19-isobutyl-3,3,7,11-tetramethyl-12-oxatetracyclo[9.8.0.0^{2,4}.0^{13,18}]nonadeca-7,13,15,17-tetraene-14,16-dicarbaldehyde",0.9300302,0.92514557,0.25,0.0258611019804257,0.5327592179951064,0.5658333333333333,EGFR MAPK1,454.6070000000003,6.412300000000006,2.0,5.0,1.0
7964,CNP0228697.2,C/C1=C/CC[C@]2(C)OC3=C(C=O)C(O)=C(C=O)C(O)=C3[C@H](CC(C)C)[C@H]2[C@@H]2[C@H](CC1)C2(C)C,"(1~{S},2~{S},4~{S},7~{Z},11~{S},19~{R})-15,17-dihydroxy-19-isobutyl-3,3,7,11-tetramethyl-12-oxatetracyclo[9.8.0.0^{2,4}.0^{13,18}]nonadeca-7,13,15,17-tetraene-14,16-dicarbaldehyde",0.9300302,0.92514557,0.25,0.0258611019804257,0.5327592179951064,0.4213333333333333,EGFR MAPK1,454.6070000000003,6.412300000000006,2.0,5.0,1.0
7968,CNP0361809.1,CNCCOC(=O)/C=C1\CC[C@H]2[C@@H](C(=O)C[C@@H]3[C@]2(C)CCC[C@]3(C)C(=O)OC)[C@H]1C,,0.92948395,0.94926614,0.4225,0.3129073323240135,0.6535393555810034,0.4323333333333333,EGFR MAPK1,419.56200000000024,3.2962000000000016,1.0,6.0,0.0
7981,CNP0161773.1,CC(C)=C[C@@H]1[C@H]2CC[C@@H]3[C@@]4(C)C=CC(C)(C)[C@@H]4CC[C@@]3(C)[C@]2(C(=O)O)CC[C@@]12CC(O)OC2=O,Zizimauritic Acid C,0.9006277,0.9046591,0.21,0.0404484383282647,0.5139338095820662,0.0,EGFR MAPK1,470.6500000000004,5.7301000000000055,2.0,4.0,1.0
7991,CNP0570248.1,C/C1=C/C[C@H](C(C)(C)O)CC[C@@]2(C)OC3=C(C=O)C(O)=C(C=O)C(O)=C3[C@@H](CC(C)C)[C@@H]2CC1,"(1~{R},9~{S},10~{S},13~{Z},16~{R})-5,7-dihydroxy-16-(1-hydroxy-1-methyl-ethyl)-9-isobutyl-1,13-dimethyl-2-oxatricyclo[8.8.0.0^{3,8}]octadeca-3,5,7,13-tetraene-4,6-dicarbaldehyde",0.9422607,0.92467386,0.27,0.0603816125993047,0.5493290431498261,0.354,EGFR MAPK1,472.62200000000024,5.917300000000008,3.0,6.0,1.0
8029,CNP0139786.1,C[C@H](C[C@@H]1C=C(CO)C(=O)O1)[C@H]1CC[C@@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C,,0.91153,0.93468046,0.2,0.0362996442678277,0.520627526066957,0.01,EGFR MAPK1,468.6780000000004,6.031000000000007,1.0,4.0,1.0
8033,CNP0300874.2,CC1(C)C(=O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@H]2CC[C@@H]2[C@H]3[C@H]4[C@@H](C[C@]3(C)CC[C@]21C)OC(=O)[C@]41CO1,,0.9230124,0.91383606,0.17,0.0611395833439769,0.5169970108359943,0.0,EGFR MAPK1,468.67800000000034,5.961200000000006,0.0,4.0,1.0
8046,CNP0011716.1,COCCNC(=O)[C@@H](C)[C@@H]1CC[C@@]2(C)CC3=C(N=C(NC(=O)CN(C)C)S3)[C@@H](C)[C@@H]2[C@H]1O,,0.92456794,0.9000653,0.32,0.0092958864509694,0.5384822816127423,0.725,EGFR MAPK1,466.64800000000014,2.0948999999999995,3.0,7.0,0.0
8062,CNP0228697.3,CC1=CCC[C@@]2(C)OC3=C(C=O)C(O)=C(C=O)C(O)=C3[C@@H](CC(C)C)[C@@H]2[C@@H]2[C@@H](CC1)C2(C)C,,0.9300302,0.92514557,0.25,0.0258611019804257,0.5327592179951064,0.01,EGFR MAPK1,454.6070000000003,6.412300000000006,2.0,5.0,1.0
8091,CNP0337479.3,C=C(CC[C@@H](C)[C@H]1[C@@H](O)[C@H](O)[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CC[C@H](O)C[C@@H]3[C@H](O)C[C@]12O)[C@@H](C)CO,,0.9354658,0.9185072,0.165,0.2122184015628755,0.5577978503907188,0.01,EGFR MAPK1,480.68600000000026,2.6344000000000007,6.0,6.0,1.0
8103,CNP0237904.8,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C)C(=O)O,,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.5173333333333333,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
8125,CNP0335712.1,COC(=O)[C@@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)[C@@H]1[C@@H](C)/C(=C/C(=O)OCCN(C)C)CC[C@@H]12,,0.9664429,0.9150629,0.3925,0.1642067058509974,0.6095531264627493,0.73,EGFR MAPK1,433.5890000000003,3.6384000000000025,0.0,6.0,0.0
8163,CNP0287935.2,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C[C@@H](O)[C@H]4[C@@]5(C)CC[C@@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,,0.93614656,0.9033102,0.205,0.1218118532480954,0.5415671533120239,0.19,EGFR MAPK1,488.70900000000034,5.0327000000000055,4.0,4.0,1.0
8167,CNP0297963.3,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)[C@H](CC[C@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]12,,0.9791901,0.90836287,0.18,0.0683769708702601,0.533982485217565,0.01,EGFR MAPK1,484.6770000000004,6.362400000000007,2.0,3.0,1.0
8179,CNP0297963.4,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]12,,0.9791901,0.90836287,0.18,0.0683769708702601,0.533982485217565,0.0,EGFR MAPK1,484.6770000000004,6.362400000000007,2.0,3.0,1.0
8195,CNP0235336.1,C=C(/C=C/C=C(/CC)[C@@H]1CC[C@]2([C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O)[C@@H]1O)CCC=C(C)C,,0.94149417,0.9328432,0.26,0.2194136836240697,0.5884377634060174,0.0,EGFR MAPK1,484.7210000000003,6.38780000000001,3.0,4.0,1.0
8198,CNP0302574.1,CC(C)[C@@H](C)/C=C/[C@](C)(O)[C@H]1[C@@H](O)C[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21CO,,0.9186239,0.9382692,0.245,0.0773422151935184,0.5448088287983797,0.0,EGFR MAPK1,444.6560000000003,4.532900000000005,3.0,4.0,0.0
8209,CNP0158658.1,C=C1CC[C@@]23CC[C@]4(C)[C@@](OC2=O)([C@@H]3[C@H]1C)[C@H]1O[C@H]1[C@@H]1[C@@]2(C)CC(=O)C(O)=C(C)[C@@H]2CC[C@]14C,,0.9329289,0.9139723,0.21,0.0194917043452114,0.5190982260863028,0.2083333333333333,EGFR MAPK1,466.61800000000034,5.295400000000005,1.0,5.0,1.0
8231,CNP0221934.3,CC(C)=CCC[C@H](C)[C@@H]1CC[C@]2(C)[C@H]3CCC(=C(C)C)[C@@H](CCCO)[C@]3(C)CC[C@@]12C,Helianol,0.9522431,0.96201533,0.14,0.0550900154912912,0.5273371113728228,0.5675,EGFR MAPK1,428.7450000000003,8.726700000000005,1.0,1.0,1.0
8287,CNP0177614.1,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1[C@@H](O)C3,,0.94140697,0.92908424,0.245,0.2152888141717668,0.5826950060429417,0.0,EGFR MAPK1,414.67400000000015,6.813800000000009,2.0,2.0,1.0
8341,CNP0237904.9,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.615,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
8403,CNP0118031.2,C/C(=C/C(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)O,,0.9082745,0.9489968,0.29,0.0251594579339833,0.5431076894834957,0.92,EGFR MAPK1,468.67800000000034,6.786900000000007,1.0,3.0,1.0
8441,CNP0154072.3,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC(=O)NCC1=CC=CN=C1,,0.92203164,0.918564,0.21,0.4773158734878048,0.6319778783719512,0.22,EGFR MAPK1,478.63300000000027,4.921700000000004,1.0,5.0,0.0
8512,CNP0191388.2,C=C(CC/C=C1\CC[C@@H]2[C@@]34CC[C@@H]5C[C@@H](O)CC[C@]5(CO3)[C@H]4CC[C@]12C)C(C)C,,0.9820573,0.9159429,0.235,0.4060957474920368,0.6347739868730092,0.045,EGFR MAPK1,398.6310000000002,6.441700000000007,1.0,2.0,1.0
8557,CNP0185050.1,C=C(C)[C@@H]1CC[C@@H]2[C@]3(CC[C@]4(C)[C@@H]([C@H](C)CC/C=C(/C)C(=O)O)CC[C@@]24C)C[C@]13CCC(=O)OCC,1262625-42-2,0.93130755,0.9356234,0.15,0.1135577238625361,0.532622168465634,0.1083333333333333,EGFR MAPK1,498.7480000000005,7.972100000000009,1.0,3.0,1.0
8562,CNP0385796.2,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N\OCC(=O)N[C@H](C(=O)O)[C@@H](C)CC)CC[C@]4(C)[C@H]3CC[C@@]21C,,0.9468645,0.90280217,0.33,0.0103874101565706,0.5475135200391427,0.0,EGFR MAPK1,498.6640000000004,4.301600000000003,3.0,5.0,0.0
8565,CNP0261295.2,CC1=C2CC[C@@H]3[C@H](C(=O)C[C@]4(C)[C@@H]([C@H](C)CC/C=C(\C)C(=O)O)CC[C@@]34C)[C@H]2CCC1=O,,0.9321069,0.9441992,0.21,0.1141369249127251,0.5501107562281813,0.0,EGFR MAPK1,440.6240000000003,6.1508000000000065,1.0,3.0,1.0
8569,CNP0195155.2,CC(C)=CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,,0.90244097,0.9061354,0.19,0.0159958395945621,0.5036430523986405,0.02,EGFR MAPK1,438.69600000000037,7.55610000000001,0.0,2.0,1.0
8587,CNP0266768.1,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](OC(=O)C5=CC=CC=C5)CC[C@]4(C)[C@H]3CC[C@]12C,,0.93803763,0.90467656,0.27,0.0178434782974565,0.5326394170743641,0.0,EGFR MAPK1,486.74000000000035,9.093600000000002,0.0,2.0,1.0
8594,CNP0257130.1,CC1(C)C(=O)CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@H]([C@@]6(C)CO6)C[C@H](O)[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,,0.9645706,0.9060496,0.1875,0.0586588899303428,0.5291947724825856,0.0,EGFR MAPK1,456.71100000000035,6.416600000000009,1.0,3.0,1.0
8610,CNP0218239.4,C=C(CCC=C(C)C)[C@@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC[C@]12C,,0.9224746,0.90822536,0.26,0.2662171248309896,0.5892292712077475,0.0366666666666666,EGFR MAPK1,424.71300000000025,8.543200000000004,0.0,1.0,1.0
8653,CNP0335712.2,COC(=O)[C@@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)[C@H]1[C@@H](C)/C(=C/C(=O)OCCN(C)C)CC[C@@H]12,Cassamine,0.9664429,0.9150629,0.3925,0.1642067058509974,0.6095531264627493,0.3423333333333333,EGFR MAPK1,433.5890000000003,3.6384000000000025,0.0,6.0,0.0
8661,CNP0390305.2,C=C1CC[C@H]([C@@H](C)CO)[C@H]2C3OC(CC(=C)[C@@H](O)CC[C@@]3(C)OC(=O)[C@@H](CC)OC(C)=O)[C@@H]12,"[(2~{R},6~{R},7~{R},9~{R},12~{S})-12-hydroxy-6-[(1~{R})-2-hydroxy-1-methyl-ethyl]-9-methyl-3,13-dimethylene-15-oxatricyclo[6.6.1.0^{2,7}]pentadecan-9-yl] (2~{R})-2-acetoxybutanoate",0.9264746,0.9212752,0.19,0.0049600080573414,0.5106774520143353,0.39,EGFR MAPK1,464.59900000000033,3.325400000000002,2.0,7.0,0.0
8677,CNP0193487.1,C=C/C(C)=C/C[C@H]1C(C(=O)N[C@@H](C)C2=CC=CC=C2)=CC[C@H]2C(C)(C)CCC[C@]12C,"(1R,4aS,8aS)-5,5,8a-trimethyl-1-[(2E)-3-methylpenta-2,4-dienyl]-N-[(1S)-1-phenylethyl]-1,4,4a,6,7,8-hexahydronaphthalene-2-carboxamide",0.90224415,0.9054932,0.21,0.0758907443660988,0.5234070235915247,0.34,EGFR MAPK1,405.6260000000003,7.165100000000007,1.0,1.0,1.0
8686,CNP0177614.2,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1[C@@H](O)C3,DTXSID301213247,0.94140697,0.92908424,0.245,0.2152888141717668,0.5826950060429417,0.4615000000000001,EGFR MAPK1,414.67400000000015,6.813800000000009,2.0,2.0,1.0
8701,CNP0251724.1,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56CCCC(=O)[C@]6(CO)[C@H]4CC[C@]23C)C1,,0.9382161,0.9610372,0.185,0.0413679494468077,0.5314053123617019,0.1916666666666666,EGFR MAPK1,472.6220000000004,3.5785000000000027,2.0,6.0,0.0
8717,CNP0237904.10,C/C(=C/CC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.0,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
8724,CNP0397768.2,C[C@H](CCC(=O)NC[C@@H]1CCCO1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,0.946116,0.9096449,0.25,0.1544562422448824,0.5650542855612206,0.12,EGFR MAPK1,475.71400000000034,4.688500000000004,3.0,4.0,0.0
8728,CNP0220216.1,CC(C)=CCC/C(C)=C/C=C/C(C)=C/[C@H]1C[C@@]2(CO1)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O,,0.93367445,0.9085443,0.29,0.1667454526569094,0.5747410506642273,0.2166666666666666,EGFR MAPK1,470.69400000000036,6.405800000000009,2.0,4.0,1.0
8766,CNP0195155.3,CC(C)=CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,,0.90244097,0.9061354,0.19,0.0159958395945621,0.5036430523986405,0.7283333333333334,EGFR MAPK1,438.69600000000037,7.55610000000001,0.0,2.0,1.0
8773,CNP0213802.2,C[C@H](CC/C=C(/CO)C(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,,0.9124157,0.95164007,0.162,0.0798392542318497,0.5264737560579624,0.215,EGFR MAPK1,456.66700000000037,6.024100000000007,2.0,3.0,1.0
8783,CNP0266768.2,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](OC(=O)C5=CC=CC=C5)CC[C@]4(C)[C@@H]3CC[C@]12C,,0.93803763,0.90467656,0.27,0.0178434782974565,0.5326394170743641,0.0,EGFR MAPK1,486.74000000000035,9.093600000000002,0.0,2.0,1.0
8784,CNP0145050.1,CO[C@@H]1O[C@]23CC(=O)[C@@H]4[C@@]1(CC[C@]1(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@@]41C)[C@@H]2CCC(=O)C3(C)C,,0.9275952,0.9137261,0.27,0.0194728174111901,0.5326985293527976,0.0,EGFR MAPK1,498.7040000000004,6.086500000000007,0.0,5.0,1.0
8785,CNP0453046.1,C=C1C(=O)O[C@@H]2C[C@@H]3[C@]4(CC[C@]5(C)[C@@H]([C@H](C)CC/C=C(\C)CO)CC[C@@]35C)C[C@]4(CCC(=O)O)[C@H]12,,0.9058705,0.967031,0.235,0.1387625595730277,0.561666014893257,0.1083333333333333,EGFR MAPK1,484.67700000000036,5.916700000000006,2.0,4.0,1.0
8806,CNP0277623.1,C[C@H](C[C@H](O)[C@@H](O)C(C)(C)O)[C@]12CC[C@@]3(C)[C@@]1(CC[C@H]1[C@@]4(C)CCC(=O)C(C)(C)[C@H]4CC[C@@]13C)O2,,0.9575485,0.9219341,0.23,0.0148630162673682,0.5310864040668422,0.125,EGFR MAPK1,490.72500000000036,5.034900000000006,3.0,5.0,1.0
8825,CNP0253686.4,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3=O)C(=O)O,,0.91106665,0.93368894,0.24,0.2651596639504684,0.5874788134876172,0.0,EGFR MAPK1,468.6780000000003,6.931000000000006,1.0,3.0,1.0
8846,CNP0226357.1,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C(=O)O)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]12,,0.95208466,0.9303732,0.2,0.0396793764786785,0.5305343091196697,0.115,EGFR MAPK1,472.7100000000003,6.061900000000008,3.0,3.0,1.0
8863,CNP0226357.2,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C(=O)O)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,,0.95208466,0.9303732,0.2,0.0396793764786785,0.5305343091196697,0.4758333333333333,EGFR MAPK1,472.7100000000003,6.061900000000008,3.0,3.0,1.0
8873,CNP0521692.2,COC1=NC(C/C=C(\C)C/C=C/C(C)=C/[C@@H](C)[C@@H](OC)[C@@]2(C)O[C@@H]2C)=C(C)C(O)=C1OC,"2-[(2E,5E,7E,9R,10R)-10-[(2S,3R)-2,3-dimethyloxiran-2-yl]-10-methoxy-3,7,9-trimethyldeca-2,5,7-trienyl]-5,6-dimethoxy-3-methylpyridin-4-ol",0.9851727,0.90754676,0.3002,0.0087966230175731,0.5504290207543932,0.19,EGFR MAPK1,445.6000000000003,5.322720000000007,1.0,6.0,1.0
8883,CNP0173559.1,CNCCOC(=O)/C=C1\CC[C@H]2[C@@H](C(=O)C[C@H]3C(C)(C)[C@@H](OC(=O)CC(C)(C)O)CC[C@]23C)[C@H]1C,,0.918191,0.9458672,0.33,0.3656346954086889,0.6399232238521723,0.05,EGFR MAPK1,491.6690000000003,3.825800000000002,2.0,7.0,0.0
8893,CNP0231637.1,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3C[C@H](O)[C@H]4[C@H](O)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,,0.97320765,0.9152974,0.155,0.2671193571522871,0.5776561017880717,0.0,EGFR MAPK1,430.6730000000003,5.474400000000007,3.0,3.0,1.0
8916,CNP0199413.2,C/C(=C/[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)O,,0.95157963,0.9194769,0.22,0.0665621909889164,0.5394046802472292,0.644,EGFR MAPK1,470.69400000000036,6.578700000000007,2.0,3.0,1.0
8954,CNP0369887.2,C/C(=C/CC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)CO,,0.91781425,0.94268644,0.22,0.0781066044973083,0.5396518236243271,0.275,EGFR MAPK1,440.71200000000033,7.51560000000001,1.0,2.0,1.0
8955,CNP0253686.5,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,,0.91106665,0.93368894,0.24,0.2651596639504684,0.5874788134876172,0.0633333333333333,EGFR MAPK1,468.6780000000003,6.931000000000006,1.0,3.0,1.0
8957,CNP0237953.1,CC(C)(O)[C@H](O)[C@H](O)C[C@H](CO)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,,0.9464572,0.90663534,0.215,0.0580715280038162,0.531541017000954,0.0833333333333333,EGFR MAPK1,490.7250000000004,4.652000000000005,4.0,5.0,0.0
8961,CNP0205551.3,C/C(=C/CC[C@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O,,0.90499747,0.9382175,0.225,0.3064336938673761,0.5936621659668441,0.01,EGFR MAPK1,484.6770000000004,5.901800000000006,2.0,4.0,1.0
8964,CNP0244403.1,C=C1CC[C@@H]2[C@@](C)(CO[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)CCC[C@@]2(C)[C@H]1C/C=C1/C(=O)OC[C@H]1O,,0.9571603,0.9397398,0.24,0.0493267679292751,0.5465567169823188,0.005,EGFR MAPK1,496.5970000000004,0.8159999999999992,5.0,9.0,0.0
8965,CNP0399349.1,CCCNCC1=CC(O)=CC2=C1C[C@@H]1CCC[C@@H](C1)[C@@]13CC[C@@H](C(C)(C)O1)[C@](N)(CCO)[C@H]3C#CC2,,0.9650448,0.90968275,0.39,0.1254329234615522,0.597540118365388,0.4008333333333334,EGFR MAPK1,494.7200000000004,4.453900000000004,4.0,5.0,0.0
8972,CNP0165771.5,CC(C)=CCC/C(C)=C/C=C/C(C)=C/[C@H]1C[C@@]2([C@H](O)O1)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O,,0.9501475,0.9344938,0.34,0.059497787870548,0.571034771967637,0.03,EGFR MAPK1,486.6930000000004,5.724200000000009,3.0,5.0,1.0
9033,CNP0127602.2,C/C(C=O)=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3=O,,0.9501415,0.92052615,0.2,0.0603141122705711,0.5327454405676428,0.0,EGFR MAPK1,452.6790000000003,7.045300000000008,0.0,3.0,1.0
9093,CNP0249986.1,C[C@H](/C=C/C[C@](C)(O)CO)[C@H]1[C@@H](O)[C@H](O)[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CC[C@H](O)C[C@@H]3[C@H](O)C[C@]12O,,0.94996667,0.90782493,0.155,0.1430442557757867,0.5389589639439466,0.0,EGFR MAPK1,482.6580000000004,1.3591999999999995,7.0,7.0,1.0
9097,CNP0087845.1,CNCC1=CC(O)=CC2=C1C[C@H]1CCC[C@@H](C1)[C@@]13C[C@H]4CCC[C@@](C)(O1)[C@H]4[C@@](N)(CCO)[C@@H]3C#CC2,,0.97649544,0.9033307,0.48,0.3593457272568943,0.6797929668142235,0.01,EGFR MAPK1,492.70400000000035,4.063800000000003,4.0,5.0,0.0
9155,CNP0297963.5,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)[C@H](CC[C@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,0.9791901,0.90836287,0.18,0.0683769708702601,0.533982485217565,0.5345,EGFR MAPK1,484.6770000000004,6.362400000000007,2.0,3.0,1.0
9218,CNP0320238.2,OC[C@H]1N[C@H]([C@H](O)CCC[C@@H]2CCC[C@@]3(CCCCO3)O2)[C@@H](O)[C@@H]1O,,0.97223186,0.91012335,0.2,0.0723766494872561,0.5386829648718141,0.84,EGFR MAPK1,359.46299999999997,0.038000000000000145,5.0,7.0,0.0
